"reg1","vote16","meeting","moneyorg","protest","online","persuade","button","moneycand","argument","particip_none","particip_count","vote20jb","apppres7","frnpres7","immpres7","econpres7","econnow","finworry","confecon","hlthcare1","hlthcare2","experts","science","exphelp","excessive","socmed_1","socmed_2","socmed_3","socmed_4","socmed_5","socmed_6","socmed_7","socmed_8","socmed_9","twitter1","racegr","sex","educ","income","birthyr","covidpres7","healthcarepres7","covid1","covid2","mis_covid1","conf_covid1","mis_covid2","conf_covid2"
1,2,0,0,0,0,0,0,0,0,1,0,2,5,6,6,4,3,3,2,5,3,3,2,4,3,1,1,1,0,1,0,0,1,0,4,"White",1,4,16,1989,6,77,2,3,2,4,2,4
1,2,0,0,0,0,0,1,0,0,0,1,2,7,6,6,6,4,3,3,2,2,2,2,2,3,1,1,1,0,1,0,0,0,0,3,"Mixed",2,4,19,1975,6,77,3,2,2,4,2,4
1,1,1,1,0,1,0,0,1,0,0,4,1,1,2,1,1,4,3,4,7,1,2,3,3,2,1,0,1,0,1,0,0,0,0,66,"Asian",2,6,19,1949,2,77,4,2,1,3,2,3
1,1,1,0,1,0,1,0,0,0,0,3,1,1,1,1,1,1,5,5,1,5,1,5,5,5,1,1,0,0,0,0,0,0,0,1,"Hispanic",2,6,16,1983,1,77,1,1,1,5,1,5
3,4,0,0,0,0,0,0,0,0,1,0,4,4,4,3,4,3,2,3,3,1,4,3,4,5,1,1,0,1,1,0,0,0,0,2,"White",2,2,7,1999,4,77,5,3,1,1,2,3
3,4,0,0,1,0,0,0,0,0,0,1,2,1,1,1,1,1,4,5,1,4,2,4,4,4,1,1,1,0,1,0,0,0,0,2,"Hispanic",2,5,22,1978,1,77,1,1,1,4,1,4
1,1,0,0,1,1,1,1,1,0,0,5,1,1,1,1,1,3,2,3,1,2,4,4,4,5,1,1,1,1,1,1,1,0,0,1,"White",2,5,18,1996,2,77,2,2,1,5,2,2
1,3,0,0,0,0,0,0,0,0,1,0,2,6,7,7,7,3,1,1,4,5,3,1,5,4,1,0,0,0,0,0,0,0,0,66,"Black",2,3,13,1961,7,77,5,1,1,1,1,3
1,1,1,0,1,1,0,0,0,0,0,3,1,1,1,2,2,2,4,3,2,3,1,3,3,4,1,0,1,0,1,0,1,0,0,66,"White",1,5,21,1988,2,77,2,2,1,4,2,4
1,1,1,0,0,1,1,1,0,1,0,5,1,2,2,1,1,1,2,2,7,1,3,3,4,2,1,0,1,0,1,0,0,0,0,66,"White",1,6,13,1997,2,77,4,4,1,3,2,4
4,4,0,0,0,0,0,0,0,0,1,0,4,7,5,3,2,3,3,2,3,2,3,2,4,3,1,1,1,0,1,0,1,0,0,1,"White",1,7,16,1976,1,77,4,3,1,4,1,4
1,1,0,0,0,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,3,2,2,2,3,4,1,1,1,1,1,1,1,0,0,2,"White",1,5,13,1985,1,77,2,3,1,4,2,3
4,4,0,0,1,0,1,0,0,0,0,2,1,2,2,2,2,2,2,2,3,2,3,3,2,3,1,0,1,0,1,0,0,0,0,66,"White",1,4,3,1986,2,77,3,3,2,2,1,2
1,2,0,0,0,1,0,0,0,0,0,1,2,7,1,1,6,1,1,1,1,1,1,5,5,5,1,0,0,1,1,0,0,0,0,66,"Hispanic",1,3,6,1998,6,77,5,5,1,5,1,5
1,2,0,0,0,0,0,0,0,0,1,0,2,7,6,6,7,4,4,5,2,2,2,2,2,2,0,0,0,1,1,0,0,0,0,66,"White",2,2,4,1982,5,77,1,1,1,2,1,2
1,3,1,1,1,0,0,0,0,0,0,3,3,7,7,7,7,5,5,5,7,5,1,5,5,5,1,0,0,0,1,0,0,0,0,66,"Black",1,2,11,1972,7,77,1,1,1,5,2,5
4,3,0,0,0,0,0,0,0,0,1,0,4,7,7,7,7,3,4,5,5,5,5,4,4,5,0,0,0,0,0,0,0,0,1,66,"Black",1,5,5,2000,7,77,5,5,2,1,2,1
1,2,0,0,0,0,0,0,0,1,0,1,2,7,6,4,2,5,2,5,3,2,4,3,3,2,1,0,0,0,0,0,0,1,0,66,"White",1,5,13,1991,3,77,3,1,2,4,2,4
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,5,1,5,1,3,2,3,3,3,0,0,0,0,0,0,0,0,1,66,"Black",2,5,7,1976,7,77,1,1,2,1,1,3
3,4,0,0,1,0,1,0,0,0,0,2,4,3,3,3,3,2,2,3,3,2,2,2,3,3,1,0,1,0,1,1,1,0,0,66,"Black",2,3,3,1998,3,77,3,5,2,2,2,2
1,1,0,1,0,1,0,1,0,1,0,4,1,1,2,1,1,4,1,2,7,1,3,3,3,2,1,0,0,0,0,0,0,0,0,66,"White",2,5,21,1960,88,3,4,4,1,2,2,4
4,4,0,0,0,0,0,0,0,1,0,1,1,2,1,2,1,2,4,2,3,2,3,2,1,3,1,1,1,0,1,1,1,0,0,7,"White",2,7,5,1969,88,1,2,1,1,3,1,3
1,4,0,0,0,0,0,0,0,0,1,0,1,3,3,1,2,5,3,5,3,3,5,3,5,2,1,1,0,0,1,1,1,0,0,6,"White",2,1,15,1976,88,4,1,1,1,2,2,1
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,1,2,2,4,4,4,2,3,4,4,3,1,0,0,0,1,0,0,0,0,66,"White",2,2,3,1947,88,3,1,1,2,1,2,1
1,4,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,5,1,5,1,1,5,5,5,4,0,1,0,0,1,0,0,0,0,1,"White",1,1,3,1993,88,7,2,1,2,5,2,5
2,2,0,0,0,1,1,0,0,1,0,3,1,3,2,5,3,5,2,5,6,2,4,5,3,2,1,1,1,1,1,0,1,1,0,3,"Mixed",1,4,13,1994,88,6,3,2,2,4,2,3
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,1,6,2,1,5,6,1,4,3,5,2,1,0,0,0,0,1,0,0,0,66,"White",2,4,11,1982,88,2,5,1,1,4,2,1
1,1,0,1,0,1,0,0,1,0,0,3,1,2,1,2,3,1,2,3,1,5,3,2,4,5,1,1,0,1,1,0,0,0,0,2,"Hispanic",2,5,21,1984,88,3,3,3,1,4,2,3
1,1,0,0,0,0,0,0,0,0,1,0,1,4,4,4,4,3,1,1,4,1,3,3,3,3,1,1,1,0,1,0,0,0,0,1,"White",2,2,3,1986,88,4,1,5,2,3,2,3
1,1,1,0,1,0,1,0,0,0,0,3,1,1,2,2,2,1,5,5,1,5,1,5,5,4,1,1,1,1,1,1,1,0,0,1,"White",1,5,22,1986,88,2,1,1,1,3,1,3
1,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,5,5,7,1,2,3,3,2,1,0,0,0,1,0,0,0,0,66,"White",2,3,7,1955,88,2,3,1,1,2,2,4
3,4,0,0,0,0,0,0,0,0,1,0,3,4,4,4,4,3,3,4,4,3,3,4,3,3,1,0,1,0,1,0,0,0,0,66,"Black",2,2,1,1997,88,4,3,4,2,3,1,2
1,2,0,0,0,0,1,0,0,1,0,2,2,7,7,7,7,5,3,4,6,1,3,5,2,3,1,0,0,0,1,0,0,0,0,66,"Black",2,3,5,1966,88,7,3,3,1,4,2,5
3,4,0,0,0,0,0,0,0,0,1,0,4,7,7,7,6,5,1,2,3,1,5,1,2,1,0,0,0,0,0,0,0,0,1,66,"White",1,3,22,1976,88,4,5,4,1,1,1,1
1,1,1,1,1,1,1,0,0,0,0,5,1,1,1,1,1,1,3,1,2,4,1,4,3,2,1,1,1,1,1,1,1,0,0,1,"White",1,5,22,1980,88,2,3,3,1,2,1,2
1,2,1,1,1,0,0,0,0,0,0,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,1,1,1,1,1,1,1,0,0,2,"Black",1,3,11,1995,88,3,2,3,1,3,2,3
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,4,1,5,2,5,3,2,3,1,4,4,0,0,0,0,0,0,0,0,1,66,"White",2,2,13,1959,88,5,1,1,2,5,2,4
1,2,0,0,0,1,1,0,0,1,0,3,2,3,5,3,3,5,4,5,7,4,3,4,4,2,1,1,1,0,1,0,0,0,0,2,"White",2,7,22,1974,88,2,1,1,1,4,1,4
3,4,0,0,0,1,0,0,0,0,0,1,4,4,4,4,5,4,2,4,7,1,3,3,2,3,1,1,1,1,1,1,0,0,0,2,"White",1,2,22,1984,88,4,5,2,2,2,2,2
1,2,0,0,0,1,0,0,0,0,0,1,2,7,7,7,7,5,5,5,1,4,4,5,5,2,1,0,0,0,0,0,0,0,0,66,"White",1,5,3,1956,88,7,2,1,2,4,2,5
1,1,0,1,0,0,1,0,0,0,0,2,1,3,3,3,2,2,3,3,3,2,2,4,4,4,1,1,0,0,0,0,0,0,0,2,"Hispanic",2,5,23,1985,88,2,2,2,2,3,1,3
4,4,0,0,0,0,0,0,0,0,1,0,2,7,7,7,4,5,2,3,1,1,3,5,4,3,1,0,0,0,0,0,0,0,0,66,"White",1,6,12,1970,88,6,1,1,2,5,2,5
1,2,0,0,0,1,0,0,0,1,0,2,1,1,1,1,1,5,5,5,3,5,3,2,5,4,1,1,0,0,1,0,0,0,0,6,"White",2,4,13,1959,88,3,1,1,1,4,2,5
1,1,1,1,1,0,0,0,0,0,0,3,1,1,2,2,1,1,4,4,2,5,1,5,5,4,1,0,1,0,1,0,0,0,0,66,"White",1,8,16,1976,88,1,1,2,1,3,1,3
1,2,1,1,0,1,1,1,0,1,0,6,2,3,5,5,2,3,2,2,3,2,4,4,4,3,1,1,1,1,1,1,1,0,0,2,"White",1,5,21,1981,88,3,1,2,1,2,2,4
1,1,0,0,0,0,0,0,0,0,1,0,1,4,4,4,4,3,1,1,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0,66,"White",1,2,4,1985,88,4,3,3,2,3,2,1
1,2,0,0,0,1,0,1,0,1,0,3,2,7,4,7,4,4,2,2,1,2,4,4,3,3,1,0,1,0,1,0,0,0,0,66,"White",1,7,3,1950,88,7,4,3,2,3,2,5
1,2,0,0,0,0,1,0,0,0,0,1,3,7,7,7,7,5,5,4,1,5,3,4,3,3,0,0,0,1,1,0,0,0,0,66,"White",2,3,7,1991,88,7,1,2,2,3,2,4
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,6,4,1,3,4,1,4,3,5,3,1,0,0,0,0,0,0,1,0,66,"White",2,3,17,1953,88,7,5,2,2,3,2,5
1,1,0,0,0,0,0,0,0,0,1,0,4,7,5,3,2,5,5,5,2,4,2,1,5,5,1,1,0,0,1,0,0,0,0,3,"White",2,4,18,1959,88,4,2,1,2,3,2,3
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,1,2,1,7,1,4,2,3,2,1,1,1,0,0,1,0,0,0,7,"White",2,4,18,1961,88,1,4,3,1,5,2,3
1,2,0,1,0,0,1,1,1,0,0,4,2,7,7,7,7,5,1,4,3,2,4,3,3,3,1,0,0,0,0,0,0,0,0,66,"White",2,6,8,1942,88,7,3,4,2,4,2,5
1,3,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,5,5,5,2,3,5,5,5,3,1,0,0,0,0,0,0,0,0,66,"White",2,2,17,1964,88,4,1,1,2,3,2,4
1,1,0,1,0,0,0,0,0,0,0,1,1,2,1,2,3,5,5,5,7,4,3,3,4,2,1,1,1,0,1,1,0,0,0,5,"White",1,5,23,1959,88,4,2,1,1,5,1,5
1,2,0,0,0,0,0,0,0,0,1,0,2,7,5,7,5,3,2,3,2,2,4,2,5,2,1,0,0,0,0,0,0,0,0,66,"White",2,2,6,1950,88,6,1,1,2,5,2,5
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,4,3,3,4,3,3,5,3,2,1,0,1,0,0,0,1,0,0,66,"White",2,8,22,1990,88,7,3,2,2,5,2,5
1,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,1,5,1,2,7,1,3,2,2,3,0,0,0,0,0,0,0,0,1,66,"White",2,3,22,1954,88,1,4,2,2,3,2,4
3,4,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,2,2,4,2,3,2,2,3,1,0,0,0,0,0,0,0,0,66,"White",2,3,3,1960,88,4,2,3,2,1,2,2
1,4,0,0,0,0,0,0,0,0,1,0,1,2,4,2,2,5,2,3,2,3,2,2,2,2,0,0,0,0,1,0,0,0,0,66,"White",2,4,17,1981,88,2,5,3,1,3,2,5
2,4,0,0,0,0,0,0,0,0,1,0,4,2,1,3,1,2,4,1,2,3,4,3,3,1,1,0,0,0,1,1,0,0,0,66,"Mixed",1,2,1,1999,88,4,5,4,2,3,1,3
1,1,0,0,0,1,1,0,0,1,0,3,1,1,1,1,1,4,3,3,7,2,1,2,2,2,1,0,0,0,1,0,0,0,0,66,"White",1,5,10,1947,88,1,3,1,1,5,1,4
1,1,0,0,0,0,0,0,0,0,1,0,1,2,4,4,4,4,2,3,4,3,3,3,3,4,1,0,1,0,1,1,0,0,0,66,"White",2,2,3,1991,88,4,3,3,2,3,1,3
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,5,1,1,1,1,2,4,3,3,1,1,1,0,1,0,0,1,0,7,"Black",2,3,10,1957,88,7,4,5,2,3,2,5
1,4,1,0,1,0,0,1,1,1,0,5,2,2,3,3,3,1,2,4,5,4,2,3,4,5,1,1,1,1,1,1,1,1,0,2,"White",1,8,16,1980,88,2,2,1,1,4,2,5
3,4,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,3,3,3,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0,66,"White",2,4,5,1988,88,4,3,3,2,4,2,5
1,2,1,1,1,0,1,1,1,1,0,7,2,7,7,5,7,5,4,5,2,4,4,3,3,4,1,1,0,0,1,0,0,1,0,4,"Black",2,3,3,1956,88,7,2,1,2,5,2,5
1,2,0,1,0,1,0,0,1,0,0,3,2,7,7,7,7,5,1,3,1,1,5,5,5,3,1,0,0,0,0,0,0,0,0,66,"White",2,5,18,1956,88,7,4,4,2,5,2,5
2,2,0,0,0,0,0,0,0,0,1,0,3,4,4,4,4,3,3,3,4,3,3,3,3,3,1,0,1,0,1,1,0,0,0,66,"Hispanic",2,4,10,1975,88,4,3,3,2,3,2,3
1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2,1,3,6,2,3,3,3,2,1,1,1,1,1,0,0,1,0,4,"White",2,4,99,1954,88,1,2,2,1,4,2,3
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,1,1,3,4,2,5,2,3,1,1,1,0,1,1,0,0,0,0,3,"Asian",1,3,8,1988,88,1,2,1,2,4,2,1
1,2,1,0,0,0,0,0,0,1,0,2,2,7,7,7,6,5,5,5,1,5,3,5,4,4,1,0,1,0,0,0,0,0,0,66,"White",2,7,23,1955,88,7,3,1,2,3,2,4
1,1,0,0,0,1,1,1,0,1,0,4,1,1,2,2,1,5,1,1,7,1,2,4,3,2,1,1,1,0,1,1,1,0,0,6,"Hispanic",1,3,22,1964,88,2,4,5,2,4,2,4
1,1,0,0,0,1,0,0,0,1,0,2,1,1,1,1,1,3,2,2,7,1,2,3,3,2,1,0,0,0,1,0,0,0,0,66,"White",1,2,11,1951,88,2,5,2,1,4,1,4
1,1,0,0,0,0,0,0,0,0,1,0,1,5,5,3,2,1,1,1,6,1,4,3,4,3,1,1,0,0,1,0,0,0,0,2,"White",1,5,23,1983,88,2,5,5,2,4,2,4
1,1,0,0,0,0,0,1,1,1,0,3,1,1,2,1,2,2,2,3,3,2,2,3,3,4,1,1,1,1,1,0,0,0,0,2,"Hispanic",1,2,16,1990,88,3,2,1,1,4,1,3
3,4,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,3,3,4,3,3,3,4,2,1,0,0,0,0,0,0,0,0,66,"White",2,2,10,1950,88,4,2,2,2,3,2,4
1,2,0,0,0,0,0,0,0,0,1,0,2,3,3,6,6,3,3,4,1,1,3,3,5,2,1,0,0,0,0,0,0,0,0,66,"Black",2,5,12,1955,88,4,4,1,1,4,2,4
1,2,0,1,0,1,1,0,1,0,0,4,2,7,7,7,7,5,3,5,2,2,2,5,4,4,1,0,0,0,0,0,0,0,0,66,"Black",2,2,4,1953,88,7,4,1,1,5,2,3
1,1,0,0,0,0,0,0,0,0,1,0,1,2,3,2,4,4,3,3,4,3,3,2,2,2,1,0,0,0,1,0,0,0,0,66,"White",2,1,7,1973,88,3,3,1,2,2,2,2
3,4,0,0,0,0,0,0,0,0,1,0,3,6,5,3,3,4,2,3,4,2,3,3,3,2,1,0,1,0,1,1,0,0,0,66,"White",2,5,3,1997,88,4,4,3,2,4,2,4
3,4,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,3,2,2,4,1,2,1,2,4,1,0,0,0,0,0,0,0,0,66,"White",2,2,1,1956,88,4,2,4,1,2,2,2
1,1,0,1,1,1,1,0,0,0,0,4,1,1,2,2,2,2,5,4,2,4,2,2,4,4,1,0,1,0,1,0,1,0,0,66,"White",1,6,19,1983,88,2,2,2,1,5,1,4
1,2,0,0,0,1,0,0,0,0,0,1,2,4,3,5,5,3,4,2,3,2,1,4,3,3,0,0,1,0,1,1,1,0,0,66,"Hispanic",2,5,11,1999,88,4,4,2,2,1,2,2
1,4,0,0,0,1,0,0,0,0,0,1,2,6,6,6,6,2,3,3,2,2,1,1,3,3,0,0,1,0,1,0,0,0,0,66,"Black",1,2,7,1999,88,6,1,1,1,3,1,3
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,4,3,2,2,4,3,1,0,0,0,1,0,0,0,0,66,"White",1,1,4,1950,88,1,3,3,1,3,1,2
1,4,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,7,3,1,3,3,3,1,1,1,1,1,1,1,0,0,4,"Mixed",2,3,22,1967,88,1,1,3,1,5,2,4
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,2,4,4,2,2,2,4,3,2,1,1,1,0,1,0,0,0,0,2,"Hispanic",1,5,21,1984,88,2,2,1,2,3,2,3
1,3,0,0,0,0,0,0,0,0,1,0,3,3,4,4,3,2,1,2,6,2,3,1,3,2,1,0,1,0,1,0,0,0,0,66,"White",2,5,13,1978,88,4,2,2,2,3,2,2
1,1,1,1,1,0,0,0,0,0,0,3,1,1,1,1,1,1,5,5,1,5,5,5,4,4,1,0,1,0,1,1,0,0,0,66,"White",1,6,16,1985,88,1,1,1,1,4,1,5
1,4,0,0,0,1,0,0,0,1,0,2,1,2,1,2,2,1,4,3,2,1,5,2,5,4,1,1,0,1,1,0,1,0,0,7,"White",2,3,5,1968,88,2,2,1,2,2,2,1
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,1,1,1,1,2,7,1,2,3,3,3,0,0,0,0,1,0,0,0,0,66,"White",2,3,10,1949,88,2,4,3,2,3,2,3
1,3,0,0,0,1,0,0,0,0,0,1,3,6,5,5,3,5,2,3,7,2,4,4,5,2,1,1,1,0,1,1,0,0,0,1,"White",1,6,16,1972,88,3,4,2,2,3,2,3
1,1,0,0,0,0,0,0,0,0,1,0,4,4,4,4,3,5,3,3,6,1,3,3,3,2,0,0,1,0,0,1,0,0,0,66,"White",2,1,19,1973,88,4,2,2,2,3,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1,4,4,5,6,2,4,3,2,2,1,0,0,0,1,0,0,0,0,66,"White",2,4,25,1959,88,3,1,1,2,3,2,5
1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,4,2,3,4,3,4,3,5,2,1,0,0,0,0,0,0,0,0,66,"White",2,3,4,1949,88,1,1,4,2,5,2,5
1,2,0,1,0,0,0,0,0,0,0,1,2,2,2,2,1,5,4,4,7,1,4,4,4,2,0,0,0,0,0,0,0,0,1,66,"White",2,6,20,1964,88,2,3,3,2,5,2,5
1,2,0,0,0,0,1,0,0,1,0,2,2,5,6,5,5,2,3,3,3,3,3,3,3,2,0,0,1,0,1,0,0,0,0,66,"Black",1,3,7,1989,88,4,1,1,2,3,1,4
1,2,1,0,0,0,0,0,0,0,0,1,2,1,2,1,2,1,4,5,2,5,2,5,4,5,1,0,1,0,1,0,0,0,0,66,"Black",2,2,3,1988,88,1,3,4,2,5,1,4
1,3,0,0,0,1,0,0,0,1,0,2,3,7,6,3,6,5,5,5,1,5,5,4,5,4,1,1,1,1,1,1,1,1,0,7,"Hispanic",2,3,21,1971,88,4,4,1,1,5,1,4
1,2,0,1,0,0,1,0,0,0,0,2,2,7,7,3,7,5,5,4,2,3,4,3,3,3,0,1,0,0,0,0,0,0,0,7,"White",1,3,13,1944,88,7,1,2,2,3,2,4
3,4,0,0,0,0,0,0,0,0,1,0,4,2,4,1,4,4,1,4,4,2,3,3,3,3,1,1,1,1,1,1,0,1,0,4,"White",2,2,21,1965,88,4,3,2,1,4,2,2
1,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,5,4,5,2,5,5,5,5,3,1,1,1,0,1,1,0,0,0,2,"Hispanic",2,2,20,1973,88,7,1,1,1,3,2,5
1,3,1,0,0,1,0,0,0,0,0,2,4,7,2,3,4,3,3,2,3,4,2,2,3,3,1,1,1,1,0,0,0,0,0,1,"Hispanic",2,7,14,1986,88,4,3,3,1,1,1,2
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4,3,3,4,1,3,3,3,2,1,0,0,0,1,0,0,0,0,66,"White",1,4,6,1959,88,1,5,3,2,5,2,5
2,1,0,0,0,0,0,0,0,1,0,1,1,2,4,4,1,3,2,2,7,2,4,1,2,3,1,0,0,0,1,0,0,0,0,66,"White",2,4,5,1966,88,4,2,4,1,2,2,1
1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,1,1,2,1,2,3,4,4,3,1,0,0,0,0,0,0,0,0,66,"White",1,3,7,1953,88,3,2,1,2,3,2,4
1,2,1,0,1,0,1,0,1,0,0,4,2,3,3,3,3,2,2,2,3,2,1,2,2,2,1,1,1,0,1,1,1,1,0,1,"White",1,5,22,1985,88,3,2,2,1,4,1,4
2,2,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,4,3,3,4,3,3,3,2,3,1,0,1,0,0,0,0,0,0,66,"Black",2,2,8,1974,88,7,3,1,1,3,2,4
1,2,0,1,0,1,0,0,0,0,0,2,1,1,1,1,1,5,5,5,1,5,1,5,4,5,1,1,1,0,0,0,0,0,0,1,"White",1,8,16,1984,88,1,1,1,1,5,1,1
1,3,0,0,0,0,0,0,0,0,1,0,3,3,2,2,4,4,3,3,1,4,1,4,4,2,1,1,0,0,0,0,0,0,0,1,"Asian",1,6,11,1966,88,5,2,2,1,3,2,3
1,1,1,1,0,1,0,0,0,0,0,3,4,1,1,3,3,1,5,4,2,4,1,5,5,5,1,1,1,0,1,0,0,0,0,1,"White",2,6,22,1982,88,5,1,1,1,1,1,1
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,4,2,5,4,4,2,1,0,0,0,0,0,0,0,0,66,"White",1,3,7,1960,88,1,1,3,1,2,2,5
1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,2,2,2,3,7,1,4,4,5,3,1,1,0,1,1,0,0,0,0,2,"White",2,6,22,1993,88,3,4,3,2,2,1,3
1,2,0,0,0,1,0,0,0,0,0,1,2,7,7,7,7,4,3,3,1,4,3,3,3,5,1,1,1,0,1,1,0,0,0,3,"Black",2,3,6,1986,88,7,3,3,1,3,2,4
2,2,0,1,0,1,1,0,1,1,0,5,2,7,7,7,7,4,2,5,2,2,3,5,4,2,1,1,1,0,0,0,0,0,0,1,"White",2,4,7,1959,88,7,3,1,2,1,2,5
1,1,1,1,1,1,0,1,1,1,0,7,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,0,0,3,"White",1,6,21,1978,88,1,1,1,1,5,2,5
1,1,0,0,0,1,0,0,0,0,0,1,1,1,3,1,1,1,3,4,7,5,4,3,3,3,1,1,1,1,1,1,0,0,0,1,"White",2,2,16,1983,88,3,3,3,1,3,2,5
1,1,1,1,0,1,1,0,0,1,0,5,2,1,1,3,2,1,3,2,1,5,1,2,4,5,1,0,1,0,1,1,1,0,0,66,"Hispanic",1,8,26,1999,88,1,1,2,1,5,1,5
4,4,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2,4,1,2,1,3,2,1,0,0,0,0,0,0,0,0,66,"White",2,1,2,1949,88,2,5,4,1,5,1,5
1,2,0,1,0,1,0,0,0,0,0,2,3,2,1,2,3,2,2,2,2,2,3,2,3,3,1,0,1,0,0,0,0,0,0,66,"Black",2,2,2,1986,88,2,2,1,2,3,1,3
1,3,0,0,0,0,0,0,1,0,0,1,2,5,6,7,3,5,2,3,7,1,5,5,5,2,1,0,0,0,1,0,0,0,0,66,"White",2,5,21,1956,88,5,4,3,2,5,2,5
1,2,1,0,0,1,1,0,1,0,0,4,2,1,2,1,2,2,1,2,1,3,2,3,2,3,1,1,1,0,1,0,1,0,0,2,"Hispanic",2,7,22,1978,88,1,2,2,1,3,1,3
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,5,2,2,7,2,3,3,1,2,1,0,0,0,0,0,0,0,0,66,"White",1,2,11,1953,88,1,4,1,1,5,2,3
3,4,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,3,3,3,4,3,9,3,3,3,1,0,1,0,1,1,1,0,0,66,"White",2,1,1,1988,88,4,3,3,1,3,9,9
1,1,0,0,0,1,0,0,0,1,0,2,1,1,1,1,1,5,2,2,7,2,4,2,3,2,1,1,0,0,0,0,0,0,0,3,"White",1,3,23,1950,88,2,2,2,2,1,2,5
1,2,0,0,0,0,0,0,0,0,1,0,2,5,5,5,4,3,3,4,2,2,3,4,5,3,1,1,1,0,1,0,0,0,0,4,"Black",2,5,17,1993,88,4,3,2,1,2,2,4
3,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,7,1,2,1,1,3,1,0,0,0,0,0,0,0,0,66,"White",2,2,7,1969,88,1,3,3,1,2,1,2
3,4,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,3,5,5,4,3,3,3,3,3,1,1,1,0,1,1,0,0,0,3,"White",2,2,2,1967,88,1,1,2,2,3,2,4
1,3,0,0,0,0,0,0,0,1,0,1,2,7,6,7,5,5,1,2,3,1,4,4,3,3,1,0,0,0,0,0,0,0,0,66,"White",2,4,16,1938,88,6,3,2,2,4,2,5
1,4,0,0,0,0,0,0,0,0,1,0,4,3,2,2,2,5,2,3,4,2,4,2,5,2,1,1,1,0,1,0,1,0,0,3,"White",2,2,2,1953,88,4,4,1,1,3,2,3
2,1,0,0,0,0,0,0,0,0,1,0,1,3,3,3,4,5,3,3,6,3,2,2,2,2,1,1,1,1,1,1,0,0,0,4,"Asian",2,5,6,1998,88,4,3,3,2,3,2,4
1,1,1,1,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,5,1,5,5,5,1,1,1,0,1,1,1,0,0,1,"White",1,7,24,1984,88,1,2,2,1,5,1,5
1,1,0,0,0,0,0,0,0,0,1,0,2,7,7,7,7,5,2,4,2,2,4,4,4,2,1,0,0,0,0,0,0,0,0,66,"White",2,5,15,1953,88,7,2,1,2,5,2,5
1,1,0,0,0,0,0,0,0,0,1,0,2,6,5,1,2,5,1,5,7,2,3,4,4,2,1,0,0,0,1,0,0,0,0,66,"White",1,7,19,1961,88,5,3,1,1,2,2,4
1,9,0,0,1,0,0,0,0,0,0,1,2,2,3,7,3,3,3,4,4,4,4,4,4,4,0,0,0,0,1,0,0,0,0,66,"Hispanic",2,4,1,1977,88,3,4,4,2,2,2,3
1,1,0,1,1,0,0,0,0,0,0,2,1,3,2,3,3,2,2,4,2,3,3,3,2,3,1,0,1,0,0,0,1,0,0,66,"Asian",2,7,20,1980,88,3,3,3,1,3,1,3
